机组序号	第0段价格(元)	第一段价格(元)	第二段价格(元)	第三段价格(元)	第四段价格(元)	第五段价格(元)	第六段价格(元)
912                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
913                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
914                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
915                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
916                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
917                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
918                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
919                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
920                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
921                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
922                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
923                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
924                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
925                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
926                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
927                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
928                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
929                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
930                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
931                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
932                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
933                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
934                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
935                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
936                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
937                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
938                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
939                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
940                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
941                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
942                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
943                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
944                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
945                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
946                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
947                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
948                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
949                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
950                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
951                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
952                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
953                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
954                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
955                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
956                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
957                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
958                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
959                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
960                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
961                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
962                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
963                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
964                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
965                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
966                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
967                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
968                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
969                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
970                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
971                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
972                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
973                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
974                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
975                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
976                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
977                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
978                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
979                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
980                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
981                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
982                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
983                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
984                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
985                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
986                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
987                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
988                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
989                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
990                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
991                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
992                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
993                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
994                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
995                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
996                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
997                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
998                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
999                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1000                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1001                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1002                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1003                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1004                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1005                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1006                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1007                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1008                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1009                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1010                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1011                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1012                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1013                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1014                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1015                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1016                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1017                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1018                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1019                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1020                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1021                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1022                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1023                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1024                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1025                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1026                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1027                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1028                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1029                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1030                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1031                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1032                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1033                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1034                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1035                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1036                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1037                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1038                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1039                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1040                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1041                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1042                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1043                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1044                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1045                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1046                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1047                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1048                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1049                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1050                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1051                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1052                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1053                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1054                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1055                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1056                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1057                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1058                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1059                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1060                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1061                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1062                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1063                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1064                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1065                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1066                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1067                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1068                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1069                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1070                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1071                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1072                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1073                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1074                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1075                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1076                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1077                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1078                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1079                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1080                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1081                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1082                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1083                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1084                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1085                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1086                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1087                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1088                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1089                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1090                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1091                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1092                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1093                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1094                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1095                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1096                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1097                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1098                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1099                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1100                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1101                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1102                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1103                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1104                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1105                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1106                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1107                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1108                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1109                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1110                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1111                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1112                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1113                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1114                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1115                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1116                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1117                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1118                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1119                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1120                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1121                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1122                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1123                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1124                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1125                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1126                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1127                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1128                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1129                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1130                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1131                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1132                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1133                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1134                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1135                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1136                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1137                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1138                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1139                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1140                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1141                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1142                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1143                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1144                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1145                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1146                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1147                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1148                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1149                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1150                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1151                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1152                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1153                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1154                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1155                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1156                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1157                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1158                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1159                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1160                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1161                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1162                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1163                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1164                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1165                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1166                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1167                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1168                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1169                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1170                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1171                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1172                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1173                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1174                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
1175                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
1176                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
1177                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
1178                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
1179                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
1180                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
1181                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
1182                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
1183                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
1184                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
